222,2020-04-04T18:21:56,19.5000000000,374.5479400000
223,2020-04-04T18:21:57,19.5000000000,371.2333700000
224,2020-04-04T18:21:58,19.5000000000,367.9187900000
225,2020-04-04T18:21:59,19.5000000000,367.9187900000
226,2020-04-04T18:22:00,19.5000000000,371.2333700000
227,2020-04-04T18:22:01,19.5000000000,371.2333700000
228,2020-04-04T18:22:02,19.5000000000,371.2333700000
229,2020-04-04T18:22:03,19.4375000000,367.9657600000
230,2020-04-04T18:22:04,19.4375000000,371.3316300000
231,2020-04-04T18:22:05,19.4375000000,374.6974500000
232,2020-04-04T18:22:06,19.4375000000,374.7444800000
233,2020-04-04T18:22:07,19.4375000000,374.7914400000
234,2020-04-04T18:22:08,19.5000000000,378.1060500000
235,2020-04-04T18:22:09,19.4375000000,378.1530200000
236,2020-04-04T18:22:10,19.4375000000,374.8854400000
237,2020-04-04T18:22:11,19.4375000000,378.2512800000
238,2020-04-04T18:22:12,19.4375000000,378.2982800000
239,2020-04-04T18:22:13,19.4375000000,374.9794300000
